ConversationId,contact_phone,is_tripler,opted_out,wrong_number,names_extract
58541283,19170007040,yes,no,no,"Shane, Jes, and Rebecca"
58541286,19170007040,yes,no,no,
58541295,19170007040,yes,no,no,
58541314,19170007040,yes,no,no,
58541318,19170007040,yes,no,no,"Bob, Jan, and Matt"
58541352,19170007040,yes,no,no,"Sandee, Mike, and Donna"
58541359,19170007040,yes,no,no,
58541365,19170007040,yes,no,no,
58541375,19170007040,yes,no,no,
58541383,19170007040,yes,no,no,
58541385,19170007040,yes,no,no,
58541403,19170007040,yes,no,no,
58541404,19170007040,yes,no,no,
58541427,19170007040,yes,no,no,
58541429,19170007040,yes,no,no,
58541431,19170007040,yes,no,no,
58541438,19170007040,yes,no,no,
58541440,19170007040,yes,no,no,
58541442,19170007040,yes,no,no,"Chip, Dick, and Chuck"
58541462,19170007040,yes,no,no,"Pokie, Kyle, and Karen"
58541471,19170007040,yes,no,no,
58541481,19170007040,yes,no,no,
58541486,19170007040,yes,no,no,
58541508,19170007040,yes,no,no,"Anne, Janice, Mari, and Cindy"
58541514,19170007040,yes,no,no,
58541536,19170007040,yes,no,no,
58541552,19170007040,yes,no,no,
58541563,19170007040,yes,no,no,
58541591,19170007040,yes,no,no,
58541615,19170007040,yes,no,no,
58541624,19170007040,yes,no,no,
58541632,19170007040,yes,no,no,
58541635,19170007040,yes,no,no,
58541636,19170007040,yes,no,no,
58541642,19170007040,yes,no,no,
58541669,19170007040,yes,no,no,
58541681,19170007040,yes,no,no,
58541702,19170007040,yes,no,no,
58541742,19170007040,yes,no,no,"Sam, Arthur, and Tim"
58541751,19170007040,yes,no,no,
58541756,19170007040,yes,no,no,
58541757,19170007040,yes,no,no,
58541812,19170007040,yes,no,no,
58541814,19170007040,yes,no,no,
58541825,19170007040,yes,no,no,
58541832,19170007040,yes,no,no,"Elaine, Nancy, and Mary"
58541833,19170007040,yes,no,no,
58541845,19170007040,yes,no,no,
58541846,19170007040,yes,no,no,
58541851,19170007040,yes,no,no,
58541870,19170007040,yes,no,no,
58541879,19170007040,yes,no,no,
58541885,19170007040,yes,no,no,and William
58541901,19170007040,yes,no,no,"Marty, Lesa, and Annastsia"
58541937,19170007040,yes,no,no,
58541945,19170007040,yes,no,no,"Carl, Jessie, and Nadine"
58541980,19170007040,yes,no,no,
58541981,19170007040,yes,no,no,
58541991,19170007040,yes,no,no,"Marvin, Danilo, and Cathy"
58541992,19170007040,yes,no,no,
58541994,19170007040,yes,no,no,
58541998,19170007040,yes,no,no,
58542008,19170007040,yes,no,no,
58542017,19170007040,yes,no,no,"Kathy, Rick, and Linda"
58542023,19170007040,yes,no,no,
58542025,19170007040,yes,no,no,"Sarah, Peggy, and Norma"
58542028,19170007040,yes,no,no,
58542066,19170007040,yes,no,no,
58542086,19170007040,yes,no,no,
58542099,19170007040,yes,no,no,
58542117,19170007040,yes,no,no,
58542123,19170007040,yes,no,no,
58542144,19170007040,yes,no,no,
58542164,19170007040,yes,no,no,
58542182,19170007040,yes,no,no,
58542190,19170007040,yes,no,no,
58542200,19170007040,yes,no,no,
58542208,19170007040,yes,no,no,
58542215,19170007040,yes,no,no,
58542221,19170007040,yes,no,no,
58542243,19170007040,yes,no,no,
58542245,19170007040,yes,no,no,
58542248,19170007040,yes,no,no,
58542253,19170007040,yes,no,no,
58542291,19170007040,yes,no,no,"Roda, Mike, and Lanny"
58542305,19170007040,yes,no,no,"Nancy, Sandy, and Dina"
58542309,19170007040,yes,no,no,"Richard, Diana, and Gabrielle"
58542317,19170007040,yes,no,no,"Mich, your kids, Betti, and Chris"
58542329,19170009088,yes,no,no,
58542342,19170009088,yes,no,no,
58542358,19170009088,yes,no,no,
58542363,19170009088,yes,no,no,
58542373,19170009088,yes,no,no,
58542374,19170009088,yes,no,no,
58542394,19170009088,yes,no,no,
58542395,19170009088,yes,no,no,
58542404,19170009088,yes,no,no,
58542430,19170009088,yes,no,no,
58542435,19170009088,yes,no,no,
58542472,19170009088,yes,no,no,
58542476,19170009088,yes,no,no,
58542481,19170009088,yes,no,no,
58542487,19170009088,yes,no,no,
58542500,19170009088,yes,no,no,
58542531,19170009088,yes,no,no,
58542558,19170009088,yes,no,no,"Maureen, Don, and Kristen"
58542583,19170009088,yes,no,no,
58542585,19170009088,yes,no,no,
58542604,19170009088,yes,no,no,
58542609,19170009088,yes,no,no,
58542613,19170009088,yes,no,no,
58542615,19170009088,yes,no,no,
58542627,19170009088,yes,no,no,
58542634,19170009088,yes,no,no,
58542650,19170009088,yes,no,no,
58542682,19170009088,yes,no,no,"Chip, Mike, and Barbara"
58542687,19170009088,yes,no,no,"Andrea, Matt, and Scott"
58542694,19170009088,yes,no,no,
58542712,19170009088,yes,no,no,
58542721,19170009088,yes,no,no,
58542724,19170009088,yes,no,no,
58542734,19170009088,yes,no,no,
58542742,19170009088,yes,no,no,
58542748,19170009088,yes,no,no,
58542765,19170009088,yes,no,no,
58542766,19170009088,yes,no,no,
58542771,19170009088,yes,no,no,
58542776,19170009088,yes,no,no,
58542780,19170009088,yes,no,no,"Ann, Andrea, and Bobbi"
58542784,19170009088,yes,no,no,
58542795,19170009088,yes,no,no,
58542834,19170009088,yes,no,no,
58542842,19170009088,yes,no,no,
58542850,19170009088,yes,no,no,
58542872,19170009088,yes,no,no,
58542875,19170009088,yes,no,no,"Joyce, Keli, and Raleigh"
58542876,19170009088,yes,no,no,
58542884,19170009088,yes,no,no,
58542900,19170009088,yes,no,no,
58542906,19170009088,yes,no,no,
58542907,19170009088,yes,no,no,
58542913,19170009088,yes,no,no,
58542915,19170009088,yes,no,no,
58542923,19170009088,yes,yes,no,
58542930,19170009088,yes,no,no,
58542946,19170009088,yes,no,no,
58542950,19170009088,yes,no,no,
58542959,19170009088,yes,no,no,
58542970,19170009088,yes,no,no,"Chanda, Pedro, Yamile, Silva, Eduardo, and Lizel"
58542971,19170009088,yes,no,no,
58542980,19170009088,yes,no,no,
58543006,19170009088,yes,no,no,
58543021,19170009088,yes,no,no,
58543022,19170009088,yes,no,no,
58543023,19170009088,yes,no,no,
58543033,19170009088,yes,no,no,"Brandi, Eric, and Joanna"
58543034,19170009088,yes,no,no,
58543095,19170009088,yes,no,no,
58543111,19170009088,yes,no,no,
58543113,19170009088,yes,no,no,"Jeff, Don, and Pat"
58543127,19170009088,yes,no,no,
58543145,19170009088,yes,no,no,
58543152,19170009088,yes,no,no,
58543160,19170009088,yes,no,no,
58543171,19170009088,yes,no,no,
58543181,19170009088,yes,no,no,
58543196,19170009088,yes,no,no,
58543199,19170009088,yes,no,no,"Dee, Alicia, and Michelle"
58543200,19170009088,yes,no,no,
58543220,19170009088,yes,no,no,
58543228,19170009088,yes,no,no,
58543230,19170009088,yes,no,no,
58543232,19170009088,yes,no,no,
58543243,19170009088,yes,no,no,
58543247,19170009088,yes,no,no,
58543267,19170009088,yes,no,no,
58543272,19170009088,yes,no,no,
58543305,19170009088,yes,no,no,
58543306,19170009088,yes,no,no,
58543307,19170009088,yes,no,no,
58543310,19170009088,yes,no,no,
58543311,19170009088,yes,no,no,
58543321,19170009088,yes,no,no,
58543324,19170009088,yes,no,no,
58543327,19170009088,yes,no,no,
58543328,19170009088,yes,no,no,
58543331,19170009088,yes,no,no,
58543333,19170009088,yes,no,no,
58543365,19170009088,yes,no,no,
58543379,19170009088,yes,no,no,
58543380,19170009088,yes,no,no,
58543381,19170009088,yes,no,no,
58543397,19170009088,yes,no,no,
58543408,19170009088,yes,no,no,
58543415,19170009088,yes,no,no,
58543422,19170009088,yes,no,no,
58543429,19170009088,yes,no,no,
58543430,19170009088,yes,no,no,
58543449,19170009088,yes,no,no,
58543452,19170009088,yes,no,no,
58543453,19170009088,yes,no,no,
58543469,19170009088,yes,no,no,
58543485,19170009088,yes,no,no,
58543489,19170009088,yes,no,no,
58543506,19170009088,yes,no,no,
58543527,19170009088,yes,no,no,
58543558,19170009088,yes,no,no,
58543586,19170009088,yes,no,no,
58543609,19170009088,yes,no,no,
58543619,19170009088,yes,no,no,
58543624,19170009088,yes,no,no,
58543643,19170009088,yes,no,no,
58543648,19170009088,yes,no,no,
58543654,19170009088,yes,no,no,
58543670,19170009088,yes,no,no,
58543675,19170009088,yes,no,no,
58543686,19170009088,yes,no,no,"Cleo, Olvin, and Felcia"
58543688,19170009088,yes,yes,no,
58543689,19170009088,yes,no,no,"Richard, Valentina, and Shari"
58543690,19170009088,yes,no,no,
58543717,19170009088,yes,no,no,
58543721,19170009088,yes,no,no,
58543727,19170009088,yes,no,no,
58543737,19170009088,yes,no,no,
58543783,19170009088,yes,no,no,
58543795,19170009088,yes,no,no,
58543801,19170009088,yes,no,no,
58543809,19170009088,yes,no,no,
58543812,19170009088,yes,no,no,
58543825,19170009088,yes,no,no,
58543851,19170009088,yes,no,no,
58543858,19170009088,yes,no,no,
58543863,19170009088,yes,no,no,"Janice, Shelia, and Toni"
58543874,19170009088,yes,no,no,
58543875,19170009088,yes,no,no,"Liz, and Maria"
58543900,19170009088,yes,no,no,
58543910,19170009088,yes,no,no,
58543916,19170009088,yes,no,no,
58543923,19170009088,yes,no,no,
58543951,19170009088,yes,no,no,
58543954,19170009088,yes,no,no,
58543975,19170009088,yes,no,no,
58543985,19170009088,yes,no,no,
58543993,19170009088,yes,no,no,
58544011,19170009088,yes,no,no,
58544023,19170009088,yes,no,no,
58544079,19170009088,yes,no,no,
58544080,19170009088,yes,no,no,
58544082,19170009088,yes,no,no,
58544087,19170009088,yes,no,no,
58544115,19170009088,yes,no,no,
58544129,19170009088,yes,no,no,
58544131,19170009088,yes,no,no,
58544132,19170009088,yes,no,no,
58544141,19170009088,yes,no,no,
58544154,19170009088,yes,no,no,
58544164,19170009088,yes,no,no,
58544172,19170009088,yes,no,no,
58544185,19170009088,yes,no,no,
58544187,19170009088,yes,no,no,
58544203,19170009088,yes,no,no,
58544206,19170009088,yes,no,no,
58544208,19170009088,yes,no,no,
58544210,19170009088,yes,no,no,
58544218,19170009088,yes,no,no,
58544221,19170009088,yes,no,no,"Nelly, Emily, and Nellie"
58544222,19170009088,yes,no,no,
58544225,19170009088,yes,no,no,
58544251,19170009088,yes,no,no,
58544253,19170009088,yes,yes,no,
58544259,19170009088,yes,no,no,
58544275,19170009088,yes,no,no,
58544280,19170009088,yes,no,no,
58544295,19170009088,yes,no,no,
58544306,19170009088,yes,no,no,
58544310,19170009088,yes,no,no,
58544327,19170009088,yes,no,no,
58544333,19170009088,yes,no,no,
58544340,19170009088,yes,no,no,
58544342,19170009088,yes,no,no,
58544345,19170009088,yes,no,no,
58544359,19170009088,yes,no,no,
58544375,19170011136,yes,no,no,
58544384,19170011136,yes,no,no,
58544395,19170011136,yes,no,no,
58544408,19170011136,yes,no,no,
58544415,19170011136,yes,no,no,
58544422,19170011136,yes,no,no,"Thomas, Maurice, and Jeannette"
58544437,19170011136,yes,no,no,
58544440,19170011136,yes,no,no,
58544457,19170011136,yes,no,no,
58544464,19170011136,yes,no,no,
58544471,19170011136,yes,no,no,
58544481,19170011136,yes,no,no,
58544493,19170011136,yes,no,no,
58544496,19170011136,yes,no,no,
58544498,19170011136,yes,no,no,
58544499,19170011136,yes,no,no,
58544503,19170011136,yes,yes,no,
58544508,19170011136,yes,no,no,
58544519,19170011136,yes,no,no,
58544547,19170011136,yes,no,no,
58544549,19170011136,yes,no,no,
58544555,19170011136,yes,no,no,
58544562,19170011136,yes,no,no,
58544564,19170011136,yes,no,no,
58544567,19170011136,yes,no,no,
58544569,19170011136,yes,no,no,
58544571,19170011136,yes,no,no,
58544572,19170011136,yes,no,no,
58544575,19170011136,yes,no,no,
58544577,19170011136,yes,no,no,
58544584,19170011136,yes,no,no,
58544585,19170011136,yes,no,no,
58544586,19170011136,yes,no,no,
58544629,19170011136,yes,no,no,
58544633,19170011136,yes,no,no,
58544637,19170011136,yes,no,no,"Lakita, Deb, and Cheryl"
58544650,19170011136,yes,no,no,
58544652,19170011136,yes,no,no,
58544660,19170011136,yes,no,no,
58544662,19170011136,yes,no,no,
58544664,19170011136,yes,no,no,
58544683,19170011136,yes,no,no,
58544700,19170011136,yes,no,no,"Paula, Hilary, and Sheri"
58544737,19170011136,yes,no,no,"Josh, John, and Sabine"
58544741,19170011136,yes,no,no,
58544754,19170011136,yes,no,no,
58544769,19170011136,yes,no,no,
58544782,19170011136,yes,no,no,
58544786,19170011136,yes,no,no,
58544794,19170011136,yes,no,no,
58544799,19170011136,yes,no,no,"Joe, Craig, and Theresa"
58544813,19170011136,yes,no,no,
58544827,19170011136,yes,no,no,
58544835,19170011136,yes,no,no,
58544863,19170011136,yes,no,no,
58544874,19170011136,yes,no,no,
58544885,19170011136,yes,no,no,
58544887,19170011136,yes,no,no,
58544892,19170011136,yes,no,no,
58544903,19170011136,yes,no,no,
58544912,19170011136,yes,no,no,
58544933,19170011136,yes,no,no,
58544935,19170011136,yes,no,no,
58544943,19170011136,yes,no,no,
58544954,19170011136,yes,no,no,
58544965,19170011136,yes,no,no,
58544969,19170011136,yes,no,no,
58544973,19170011136,yes,no,no,
58544995,19170011136,yes,no,no,
58545003,19170011136,yes,no,no,
58545012,19170011136,yes,no,no,
58545027,19170011136,yes,no,no,
58545028,19170011136,yes,no,no,
58545032,19170011136,yes,no,no,
58545035,19170011136,yes,no,no,
58545040,19170011136,yes,no,no,"Sunni, Henry, and Amy"
58545055,19170011136,yes,no,no,
58545062,19170011136,yes,no,no,
58545098,19170011136,yes,no,no,
58545106,19170011136,yes,no,no,
58545109,19170011136,yes,no,no,
58545117,19170011136,yes,no,no,
58545139,19170011136,yes,no,no,
58545150,19170011136,yes,no,no,
58545159,19170011136,yes,no,no,"Bob, Lynn, and Vickie"
58545160,19170011136,yes,no,no,
58545162,19170011136,yes,no,no,
58545169,19170011136,yes,no,no,
58545170,19170011136,yes,no,no,
58545171,19170011136,yes,no,no,"Sarah, Gina, and D"
58545175,19170011136,yes,no,no,
58545215,19170011136,yes,no,no,
58545249,19170011136,yes,no,no,
58545265,19170011136,yes,no,no,
58545267,19170011136,yes,no,no,"Brian, Veronica, and Jordan"
58545269,19170011136,yes,no,no,
58545282,19170011136,yes,no,no,
58545290,19170011136,yes,no,no,
58545293,19170011136,yes,no,no,
58545296,19170011136,yes,no,no,"Chris, Scott, and Scotty"
58545301,19170011136,yes,no,no,
58545312,19170011136,yes,no,no,
58545315,19170011136,yes,no,no,
58545318,19170011136,yes,no,no,"Bear, Carol, and Les"
58545321,19170011136,yes,no,no,"Dawn, Jt, and Steph"
58545326,19170011136,yes,no,no,
58545340,19170011136,yes,no,no,
58545362,19170011136,yes,no,no,
58545364,19170011136,yes,no,no,
58545373,19170011136,yes,no,no,
58545378,19170011136,yes,no,no,"Adrian, Shareen, and Cora"
58545381,19170011136,yes,no,no,
58545399,19170011136,yes,no,no,"Maureen, Thom, and Viki"
58545402,19170011136,yes,no,no,
58545422,19170011136,yes,no,no,
58545423,19170011136,yes,no,no,"Alice, Helene, and Linda"
58545431,19170011136,yes,no,no,
58545456,19170011136,yes,no,no,"Jaime, Barb, and Jim"
58545460,19170011136,yes,no,no,
58545462,19170011136,yes,no,no,
58545465,19170011136,yes,no,no,"Angel, Milton, and Karla"
58545468,19170011136,yes,no,no,"Barbara, Anna, and Beth"
58545484,19170011136,yes,no,no,
58545490,19170011136,yes,no,no,
58545491,19170011136,yes,no,no,
58545531,19170011136,yes,no,no,
58545534,19170011136,yes,no,no,
58545543,19170011136,yes,no,no,
58545546,19170011136,yes,no,no,
58545559,19170011136,yes,no,no,
58545560,19170011136,yes,no,no,
58545571,19170011136,yes,no,no,
58545586,19170011136,yes,no,no,
58545600,19170011136,yes,no,no,
58545602,19170011136,yes,no,no,
58545604,19170011136,yes,no,no,
58545617,19170011136,yes,no,no,
58545653,19170011136,yes,no,no,
58545662,19170011136,yes,no,no,
58545664,19170011136,yes,no,no,
58545665,19170011136,yes,no,no,
58545672,19170011136,yes,no,no,
58545679,19170011136,yes,no,no,
58545716,19170011136,yes,no,no,
58545730,19170011136,yes,yes,no,
58545733,19170011136,yes,no,no,
58545740,19170011136,yes,no,no,
58545749,19170011136,yes,no,no,
58545752,19170011136,yes,no,no,
58545757,19170011136,yes,no,no,
58545765,19170011136,yes,no,no,
58545784,19170011136,yes,no,no,
58545791,19170011136,yes,no,no,"Doris, Iris, and Edgar"
58545799,19170011136,yes,no,no,
58545840,19170011136,yes,no,no,
58545846,19170011136,yes,yes,no,
58545856,19170011136,yes,no,no,
58545861,19170011136,yes,no,no,
58545864,19170011136,yes,no,no,
58545865,19170011136,yes,no,no,
58545866,19170011136,yes,no,no,"Tom, Stephanie, and Chris"
58545868,19170011136,yes,yes,no,
58545870,19170011136,yes,no,no,
58545877,19170011136,yes,no,no,
58545880,19170011136,yes,no,no,
58545885,19170011136,yes,no,no,
58545906,19170011136,yes,no,no,
58545912,19170011136,yes,no,no,"Dave, Jo, and Chris"
58545927,19170011136,yes,no,no,
58545930,19170011136,yes,no,no,
58545941,19170011136,yes,no,no,
58545951,19170011136,yes,no,no,"Dana, Vicki, and Randy"
58545959,19170011136,yes,no,no,
58545966,19170011136,yes,no,no,
58545968,19170011136,yes,no,no,
58545990,19170011136,yes,no,no,
58546004,19170011136,yes,no,no,
58546017,19170011136,yes,no,no,"Jeff, Starlett, and Tony"
58546043,19170011136,yes,no,no,
58546048,19170011136,yes,no,no,
58546065,19170011136,yes,no,no,
58546124,19170011136,yes,no,no,
58546133,19170011136,yes,no,no,
58546138,19170011136,yes,yes,no,
58546153,19170011136,yes,no,no,
58546170,19170011136,yes,no,no,
58546172,19170011136,yes,no,no,"Yvonne, Faith, and Luis"
58546191,19170011136,yes,no,no,
58546199,19170011136,yes,no,no,
58546202,19170011136,yes,no,no,
58546205,19170011136,yes,no,no,
58546208,19170011136,yes,no,no,
58546222,19170011136,yes,no,no,
58546238,19170011136,yes,no,no,
58546239,19170011136,yes,no,no,
58546243,19170011136,yes,no,no,
58546244,19170011136,yes,no,no,
58546248,19170011136,yes,no,no,"Loretta, Glen, and Robert"
58546255,19170011136,yes,no,no,
58546257,19170011136,yes,no,no,
58546269,19170011136,yes,no,no,
58546276,19170011136,yes,no,no,
58546296,19170011136,yes,no,no,
58546310,19170011136,yes,no,no,
58546318,19170011136,yes,no,no,
58546338,19170011136,yes,no,no,
58546352,19170011136,yes,no,no,
58546371,19170011136,yes,no,no,
58546383,19170011136,yes,yes,no,
58546384,19170011136,yes,no,no,
58546403,19170011136,yes,no,no,
58546407,19170011136,yes,no,no,
58546414,19170013184,yes,no,no,
58546416,19170013184,yes,no,no,
58546421,19170013184,yes,no,no,
58546438,19170013184,yes,no,no,
58546443,19170013184,yes,no,no,"Don, Carol, and Jim"
58546446,19170013184,yes,no,no,
58546454,19170013184,yes,no,no,
58546461,19170013184,yes,no,no,
58546473,19170013184,yes,no,no,
58546478,19170013184,yes,no,no,
58546493,19170013184,yes,no,no,
58546496,19170013184,yes,no,no,"Tinder, Kraut, and Cal"
58546502,19170013184,yes,no,no,
58546523,19170013184,yes,no,no,
58546533,19170013184,yes,no,no,
58546535,19170013184,yes,no,no,
58546547,19170013184,yes,no,no,
58546558,19170013184,yes,no,no,
58546568,19170013184,yes,no,no,"Laurel, Jennifer, Bill, and Joy"
58546573,19170013184,yes,no,no,
58546576,19170013184,yes,no,no,
58546581,19170013184,yes,no,no,
58546584,19170013184,yes,no,no,
58546591,19170013184,yes,no,no,
58546593,19170013184,yes,no,no,
58546596,19170013184,yes,no,no,
58546600,19170013184,yes,no,no,
58546617,19170013184,yes,no,no,"Fred, Peter, and Teri"
58546640,19170013184,yes,no,no,
58546655,19170013184,yes,no,no,
58546660,19170013184,yes,no,no,
58546680,19170013184,yes,no,no,
58546687,19170013184,yes,no,no,
58546707,19170013184,yes,no,no,
58546713,19170013184,yes,no,no,
58546718,19170013184,yes,no,no,
58546735,19170013184,yes,no,no,
58546739,19170013184,yes,no,no,
58546745,19170013184,yes,no,no,
58546747,19170013184,yes,no,no,
58546750,19170013184,yes,no,no,"Carmen, Edie, and Monica"
58546757,19170013184,yes,no,no,
58546758,19170013184,yes,no,no,
58546784,19170013184,yes,no,no,
58546798,19170013184,yes,no,no,
58546805,19170013184,yes,no,no,
58546810,19170013184,yes,no,no,
58546824,19170013184,yes,no,no,
58546838,19170013184,yes,no,no,
58546885,19170013184,yes,no,no,"Graham, and Ken"
58546899,19170013184,yes,no,no,
